#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:27:26      0      0      0      0      0      0      0 
 20250720   17:27:26      1      0      0      0      0      0      0 
 20250720   17:27:26      2      0      0      0      0      0      0 
 20250720   17:27:26      3      0      0      0      0      0      0 
 20250720   17:27:27      0      0      0      0      0      0      0 
 20250720   17:27:27      1      0      0      0      0      0      0 
 20250720   17:27:27      2      0      0      0      0      0      0 
 20250720   17:27:27      3      0      0      0      0      0      0 
 20250720   17:27:28      0      0      0      0      0      0      0 
 20250720   17:27:28      1      0      0      0      0      0      0 
 20250720   17:27:28      2      0      0      0      0      0      0 
 20250720   17:27:28      3      0      0      0      0      0      0 
 20250720   17:27:29      0      0      0      0      0      0      0 
 20250720   17:27:29      1      0      0      0      0      0      0 
 20250720   17:27:29      2      0      0      0      0      0      0 
 20250720   17:27:29      3      0      0      0      0      0      0 
 20250720   17:27:30      0      0      0      0      0      0      0 
 20250720   17:27:30      1      0      0      0      0      0      0 
 20250720   17:27:30      2      0      0      0      0      0      0 
 20250720   17:27:30      3      0      0      0      0      0      0 
 20250720   17:27:31      0      0      0      0      0      0      0 
 20250720   17:27:31      1      0      0      0      0      0      0 
 20250720   17:27:31      2      0      0      0      0      0      0 
 20250720   17:27:31      3      0      0      0      0      0      0 
 20250720   17:27:32      0      0      0      0      0      0      0 
 20250720   17:27:32      1      0      0      0      0      0      0 
 20250720   17:27:32      2      0      0      0      0      0      0 
 20250720   17:27:32      3      0      0      0      0      0      0 
 20250720   17:27:33      0      0      0      0      0      0      0 
 20250720   17:27:33      1      0      0      0      0      0      0 
 20250720   17:27:33      2      0      0      0      0      0      0 
 20250720   17:27:33      3      0      0      0      0      0      0 
 20250720   17:27:34      0      0      0      0      0      0      0 
 20250720   17:27:34      1      0      0      0      0      0      0 
 20250720   17:27:34      2      0      0      0      0      0      0 
 20250720   17:27:34      3      0      0      0      0      0      0 
 20250720   17:27:35      0      0      0      0      0      0      0 
 20250720   17:27:35      1      0      0      0      0      0      0 
 20250720   17:27:35      2      0      0      0      0      0      0 
 20250720   17:27:35      3      0      0      0      0      0      0 
 20250720   17:27:36      0      0      0      0      0      0      0 
 20250720   17:27:36      1      0      0      0      0      0      0 
 20250720   17:27:36      2      0      0      0      0      0      0 
 20250720   17:27:36      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:27:37      0     89     89      0      0      0      0 
 20250720   17:27:37      1     90     79      0      0      0      0 
 20250720   17:27:37      2     81     82      0      0      0      0 
 20250720   17:27:37      3     83     85      0      0      0      0 
 20250720   17:27:38      0     91     91      0      0      0      0 
 20250720   17:27:38      1     84     86      0      0      0      0 
 20250720   17:27:38      2     84     87      0      0      0      0 
 20250720   17:27:38      3     83     86      0      0      0      0 
 20250720   17:27:39      0     90     91      0      0      0      0 
 20250720   17:27:39      1     84     86      0      0      0      0 
 20250720   17:27:39      2     84     87      0      0      0      0 
 20250720   17:27:39      3     83     86      0      0      0      0 
 20250720   17:27:41      0     91     91      0      0      0      0 
 20250720   17:27:41      1     82     85      0      0      0      0 
 20250720   17:27:41      2     83     85      0      0      0      0 
 20250720   17:27:41      3     83     86      0      0      0      0 
 20250720   17:27:42      0     91     91      0      0      0      0 
 20250720   17:27:42      1     83     85      0      0      0      0 
 20250720   17:27:42      2     82     85      0      0      0      0 
 20250720   17:27:42      3     83     86      0      0      0      0 
 20250720   17:27:43      0     92     92      0      0      0      0 
 20250720   17:27:43      1     83     86      0      0      0      0 
 20250720   17:27:43      2     83     86      0      0      0      0 
 20250720   17:27:43      3     84     87      0      0      0      0 
 20250720   17:27:44      0     82     81      0      0      0      0 
 20250720   17:27:44      1     79     81      0      0      0      0 
 20250720   17:27:44      2     73     73      0      0      0      0 
 20250720   17:27:44      3     73     72      0      0      0      0 
 20250720   17:27:45      0     90     90      0      0      0      0 
 20250720   17:27:45      1     90     89      0      0      0      0 
 20250720   17:27:45      2     90     90      0      0      0      0 
 20250720   17:27:45      3     90     89      0      0      0      0 
 20250720   17:27:46      0     90     89      0      0      0      0 
 20250720   17:27:46      1     90     89      0      0      0      0 
 20250720   17:27:46      2     90     89      0      0      0      0 
 20250720   17:27:46      3     90     89      0      0      0      0 
 20250720   17:27:47      0     90     88      0      0      0      0 
 20250720   17:27:47      1     90     87      0      0      0      0 
 20250720   17:27:47      2     90     87      0      0      0      0 
 20250720   17:27:47      3     90     87      0      0      0      0 
 20250720   17:27:48      0     92     87      0      0      0      0 
 20250720   17:27:48      1     91     87      0      0      0      0 
 20250720   17:27:48      2     90     86      0      0      0      0 
 20250720   17:27:48      3     91     87      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:27:49      0     91     85      0      0      0      0 
 20250720   17:27:49      1     89     82      0      0      0      0 
 20250720   17:27:49      2     91     85      0      0      0      0 
 20250720   17:27:49      3     90     83      0      0      0      0 
 20250720   17:27:50      0     91     82      0      0      0      0 
 20250720   17:27:50      1     89     82      0      0      0      0 
 20250720   17:27:50      2     90     84      0      0      0      0 
 20250720   17:27:50      3     90     82      0      0      0      0 
 20250720   17:27:51      0     90     83      0      0      0      0 
 20250720   17:27:51      1     91     85      0      0      0      0 
 20250720   17:27:51      2     91     82      0      0      0      0 
 20250720   17:27:51      3     91     85      0      0      0      0 
 20250720   17:27:52      0     90     82      0      0      0      0 
 20250720   17:27:52      1     91     82      0      0      0      0 
 20250720   17:27:52      2     90     82      0      0      0      0 
 20250720   17:27:52      3     91     81      0      0      0      0 
 20250720   17:27:53      0     91     81      0      0      0      0 
 20250720   17:27:53      1     91     81      0      0      0      0 
 20250720   17:27:53      2     90     82      0      0      0      0 
 20250720   17:27:53      3     90     81      0      0      0      0 
 20250720   17:27:54      0     91     83      0      0      0      0 
 20250720   17:27:54      1     90     82      0      0      0      0 
 20250720   17:27:54      2     90     82      0      0      0      0 
 20250720   17:27:54      3     90     82      0      0      0      0 
 20250720   17:27:55      0     92     82      0      0      0      0 
 20250720   17:27:55      1     91     82      0      0      0      0 
 20250720   17:27:55      2     91     82      0      0      0      0 
 20250720   17:27:55      3     91     82      0      0      0      0 
 20250720   17:27:56      0     90     81      0      0      0      0 
 20250720   17:27:56      1     90     81      0      0      0      0 
 20250720   17:27:56      2     90     82      0      0      0      0 
 20250720   17:27:56      3     91     81      0      0      0      0 
 20250720   17:27:57      0     91     82      0      0      0      0 
 20250720   17:27:57      1     91     81      0      0      0      0 
 20250720   17:27:57      2     92     82      0      0      0      0 
 20250720   17:27:57      3     90     82      0      0      0      0 
 20250720   17:27:58      0     90     81      0      0      0      0 
 20250720   17:27:58      1     90     81      0      0      0      0 
 20250720   17:27:58      2     90     81      0      0      0      0 
 20250720   17:27:58      3     91     81      0      0      0      0 
 20250720   17:27:59      0     90     83      0      0      0      0 
 20250720   17:27:59      1     91     82      0      0      0      0 
 20250720   17:27:59      2     90     82      0      0      0      0 
 20250720   17:27:59      3     90     82      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:28:00      0     90     83      0      0      0      0 
 20250720   17:28:00      1     89     85      0      0      0      0 
 20250720   17:28:00      2     90     86      0      0      0      0 
 20250720   17:28:00      3     89     85      0      0      0      0 
 20250720   17:28:01      0     91     81      0      0      0      0 
 20250720   17:28:01      1     90     81      0      0      0      0 
 20250720   17:28:01      2     91     81      0      0      0      0 
 20250720   17:28:01      3     90     81      0      0      0      0 
 20250720   17:28:02      0     91     82      0      0      0      0 
 20250720   17:28:02      1     91     82      0      0      0      0 
 20250720   17:28:02      2     90     82      0      0      0      0 
 20250720   17:28:02      3     90     81      0      0      0      0 
 20250720   17:28:03      0     90     81      0      0      0      0 
 20250720   17:28:03      1     91     81      0      0      0      0 
 20250720   17:28:03      2     90     81      0      0      0      0 
 20250720   17:28:03      3     91     81      0      0      0      0 
 20250720   17:28:05      0     92     83      0      0      0      0 
 20250720   17:28:05      1     91     82      0      0      0      0 
 20250720   17:28:05      2     91     82      0      0      0      0 
 20250720   17:28:05      3     90     82      0      0      0      0 
 20250720   17:28:06      0     92     82      0      0      0      0 
 20250720   17:28:06      1     90     82      0      0      0      0 
 20250720   17:28:06      2     90     82      0      0      0      0 
 20250720   17:28:06      3     90     82      0      0      0      0 
 20250720   17:28:07      0     90     82      0      0      0      0 
 20250720   17:28:07      1     91     81      0      0      0      0 
 20250720   17:28:07      2     90     81      0      0      0      0 
 20250720   17:28:07      3     91     81      0      0      0      0 
 20250720   17:28:08      0     89     80      0      0      0      0 
 20250720   17:28:08      1     90     81      0      0      0      0 
 20250720   17:28:08      2     90     80      0      0      0      0 
 20250720   17:28:08      3     90     81      0      0      0      0 
 20250720   17:28:09      0     90     81      0      0      0      0 
 20250720   17:28:09      1     90     82      0      0      0      0 
 20250720   17:28:09      2     90     81      0      0      0      0 
 20250720   17:28:09      3     89     81      0      0      0      0 
 20250720   17:28:10      0     91     82      0      0      0      0 
 20250720   17:28:10      1     90     82      0      0      0      0 
 20250720   17:28:10      2     91     81      0      0      0      0 
 20250720   17:28:10      3     90     82      0      0      0      0 
 20250720   17:28:11      0     90     81      0      0      0      0 
 20250720   17:28:11      1     91     82      0      0      0      0 
 20250720   17:28:11      2     90     82      0      0      0      0 
 20250720   17:28:11      3     91     82      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:28:12      0     92     82      0      0      0      0 
 20250720   17:28:12      1     90     82      0      0      0      0 
 20250720   17:28:12      2     92     82      0      0      0      0 
 20250720   17:28:12      3     90     81      0      0      0      0 
 20250720   17:28:13      0     90     81      0      0      0      0 
 20250720   17:28:13      1     90     81      0      0      0      0 
 20250720   17:28:13      2     90     81      0      0      0      0 
 20250720   17:28:13      3     91     81      0      0      0      0 
 20250720   17:28:14      0     91     82      0      0      0      0 
 20250720   17:28:14      1     92     82      0      0      0      0 
 20250720   17:28:14      2     90     81      0      0      0      0 
 20250720   17:28:14      3     92     82      0      0      0      0 
 20250720   17:28:15      0     91     85      0      0      0      0 
 20250720   17:28:15      1     90     84      0      0      0      0 
 20250720   17:28:15      2     90     84      0      0      0      0 
 20250720   17:28:15      3     90     84      0      0      0      0 
 20250720   17:28:16      0     90     81      0      0      0      0 
 20250720   17:28:16      1     90     81      0      0      0      0 
 20250720   17:28:16      2     90     81      0      0      0      0 
 20250720   17:28:16      3     89     80      0      0      0      0 
 20250720   17:28:17      0     91     81      0      0      0      0 
 20250720   17:28:17      1     90     81      0      0      0      0 
 20250720   17:28:17      2     91     80      0      0      0      0 
 20250720   17:28:17      3     90     81      0      0      0      0 
 20250720   17:28:18      0     90     81      0      0      0      0 
 20250720   17:28:18      1     91     82      0      0      0      0 
 20250720   17:28:18      2     90     81      0      0      0      0 
 20250720   17:28:18      3     90     82      0      0      0      0 
 20250720   17:28:19      0     91     82      0      0      0      0 
 20250720   17:28:19      1     91     81      0      0      0      0 
 20250720   17:28:19      2     90     81      0      0      0      0 
 20250720   17:28:19      3     90     81      0      0      0      0 
 20250720   17:28:20      0     90     81      0      0      0      0 
 20250720   17:28:20      1     90     80      0      0      0      0 
 20250720   17:28:20      2     90     81      0      0      0      0 
 20250720   17:28:20      3     90     81      0      0      0      0 
 20250720   17:28:21      0     90     81      0      0      0      0 
 20250720   17:28:21      1     91     82      0      0      0      0 
 20250720   17:28:21      2     90     82      0      0      0      0 
 20250720   17:28:21      3     90     81      0      0      0      0 
 20250720   17:28:22      0     89     81      0      0      0      0 
 20250720   17:28:22      1     91     81      0      0      0      0 
 20250720   17:28:22      2     90     81      0      0      0      0 
 20250720   17:28:22      3     90     81      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:28:23      0     90     81      0      0      0      0 
 20250720   17:28:23      1     91     81      0      0      0      0 
 20250720   17:28:23      2     90     81      0      0      0      0 
 20250720   17:28:23      3     90     81      0      0      0      0 
 20250720   17:28:24      0     90     80      0      0      0      0 
 20250720   17:28:24      1     89     80      0      0      0      0 
 20250720   17:28:24      2     89     79      0      0      0      0 
 20250720   17:28:24      3     90     80      0      0      0      0 
 20250720   17:28:25      0     92     82      0      0      0      0 
 20250720   17:28:25      1     90     81      0      0      0      0 
 20250720   17:28:25      2     90     81      0      0      0      0 
 20250720   17:28:25      3     90     82      0      0      0      0 
 20250720   17:28:26      0     90     81      0      0      0      0 
 20250720   17:28:26      1     91     81      0      0      0      0 
 20250720   17:28:26      2     89     80      0      0      0      0 
 20250720   17:28:26      3     91     81      0      0      0      0 
 20250720   17:28:28      0     91     82      0      0      0      0 
 20250720   17:28:28      1     90     82      0      0      0      0 
 20250720   17:28:28      2     91     82      0      0      0      0 
 20250720   17:28:28      3     91     82      0      0      0      0 
 20250720   17:28:29      0     91     81      0      0      0      0 
 20250720   17:28:29      1     92     82      0      0      0      0 
 20250720   17:28:29      2     91     81      0      0      0      0 
 20250720   17:28:29      3     91     81      0      0      0      0 
 20250720   17:28:30      0     90     82      0      0      0      0 
 20250720   17:28:30      1     92     82      0      0      0      0 
 20250720   17:28:30      2     90     82      0      0      0      0 
 20250720   17:28:30      3     91     81      0      0      0      0 
 20250720   17:28:31      0     91     81      0      0      0      0 
 20250720   17:28:31      1     91     81      0      0      0      0 
 20250720   17:28:31      2     91     82      0      0      0      0 
 20250720   17:28:31      3     90     81      0      0      0      0 
 20250720   17:28:32      0     91     82      0      0      0      0 
 20250720   17:28:32      1     91     82      0      0      0      0 
 20250720   17:28:32      2     90     81      0      0      0      0 
 20250720   17:28:32      3     91     82      0      0      0      0 
 20250720   17:28:33      0     92     88      0      0      0      0 
 20250720   17:28:33      1     89     86      0      0      0      0 
 20250720   17:28:33      2     90     86      0      0      0      0 
 20250720   17:28:33      3     91     88      0      0      0      0 
 20250720   17:28:34      0     90     86      0      0      0      0 
 20250720   17:28:34      1     89     84      0      0      0      0 
 20250720   17:28:34      2     88     85      0      0      0      0 
 20250720   17:28:34      3     90     86      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:28:35      0     91     83      0      0      0      0 
 20250720   17:28:35      1     90     84      0      0      0      0 
 20250720   17:28:35      2     89     84      0      0      0      0 
 20250720   17:28:35      3     90     86      0      0      0      0 
 20250720   17:28:36      0     92     84      0      0      0      0 
 20250720   17:28:36      1     89     83      0      0      0      0 
 20250720   17:28:36      2     88     84      0      0      0      0 
 20250720   17:28:36      3     91     83      0      0      0      0 
 20250720   17:28:37      0     91     81      0      0      0      0 
 20250720   17:28:37      1     91     80      0      0      0      0 
 20250720   17:28:37      2     89     80      0      0      0      0 
 20250720   17:28:37      3     90     81      0      0      0      0 
 20250720   17:28:38      0     90     82      0      0      0      0 
 20250720   17:28:38      1     90     81      0      0      0      0 
 20250720   17:28:38      2     91     82      0      0      0      0 
 20250720   17:28:38      3     90     81      0      0      0      0 
 20250720   17:28:39      0     91     81      0      0      0      0 
 20250720   17:28:39      1     90     81      0      0      0      0 
 20250720   17:28:39      2     90     81      0      0      0      0 
 20250720   17:28:39      3     90     81      0      0      0      0 
 20250720   17:28:40      0     90     81      0      0      0      0 
 20250720   17:28:40      1     90     82      0      0      0      0 
 20250720   17:28:40      2     90     82      0      0      0      0 
 20250720   17:28:40      3     90     81      0      0      0      0 
 20250720   17:28:41      0     90     82      0      0      0      0 
 20250720   17:28:41      1     90     82      0      0      0      0 
 20250720   17:28:41      2     90     81      0      0      0      0 
 20250720   17:28:41      3     91     82      0      0      0      0 
 20250720   17:28:42      0     91     81      0      0      0      0 
 20250720   17:28:42      1     90     81      0      0      0      0 
 20250720   17:28:42      2     89     81      0      0      0      0 
 20250720   17:28:42      3     89     81      0      0      0      0 
