#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250722   10:39:39      0      0      0      0      0      0      0 
 20250722   10:39:39      1      0      0      0      0      0      0 
 20250722   10:39:39      2      0      0      0      0      0      0 
 20250722   10:39:39      3      0      0      0      0      0      0 
 20250722   10:39:40      0      0      0      0      0      0      0 
 20250722   10:39:40      1      0      0      0      0      0      0 
 20250722   10:39:40      2      0      0      0      0      0      0 
 20250722   10:39:40      3      0      0      0      0      0      0 
 20250722   10:39:41      0      0      0      0      0      0      0 
 20250722   10:39:41      1      0      0      0      0      0      0 
 20250722   10:39:41      2      0      0      0      0      0      0 
 20250722   10:39:41      3      0      0      0      0      0      0 
 20250722   10:39:42      0      0      0      0      0      0      0 
 20250722   10:39:42      1      0      0      0      0      0      0 
 20250722   10:39:42      2      0      0      0      0      0      0 
 20250722   10:39:42      3      0      0      0      0      0      0 
 20250722   10:39:43      0      0      0      0      0      0      0 
 20250722   10:39:43      1      0      0      0      0      0      0 
 20250722   10:39:43      2      0      0      0      0      0      0 
 20250722   10:39:43      3      0      0      0      0      0      0 
 20250722   10:39:44      0      0      0      0      0      0      0 
 20250722   10:39:44      1      0      0      0      0      0      0 
 20250722   10:39:44      2      0      0      0      0      0      0 
 20250722   10:39:44      3      0      0      0      0      0      0 
 20250722   10:39:46      0      0      0      0      0      0      0 
 20250722   10:39:46      1      0      0      0      0      0      0 
 20250722   10:39:46      2      0      0      0      0      0      0 
 20250722   10:39:46      3      0      0      0      0      0      0 
 20250722   10:39:47      0      0      0      0      0      0      0 
 20250722   10:39:47      1      0      0      0      0      0      0 
 20250722   10:39:47      2      0      0      0      0      0      0 
 20250722   10:39:47      3      0      0      0      0      0      0 
 20250722   10:39:48      0      0      0      0      0      0      0 
 20250722   10:39:48      1      0      0      0      0      0      0 
 20250722   10:39:48      2      0      0      0      0      0      0 
 20250722   10:39:48      3      0      0      0      0      0      0 
 20250722   10:39:49      0      0      0      0      0      0      0 
 20250722   10:39:49      1      0      0      0      0      0      0 
 20250722   10:39:49      2      0      0      0      0      0      0 
 20250722   10:39:49      3      0      0      0      0      0      0 
 20250722   10:39:50      0      0      0      0      0      0      0 
 20250722   10:39:50      1      0      0      0      0      0      0 
 20250722   10:39:50      2      0      0      0      0      0      0 
 20250722   10:39:50      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
