#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:44:05      0      0      0      0      0      0      0 
 20250720   17:44:05      1      0      0      0      0      0      0 
 20250720   17:44:05      2      0      0      0      0      0      0 
 20250720   17:44:05      3      0      0      0      0      0      0 
 20250720   17:44:06      0      0      0      0      0      0      0 
 20250720   17:44:06      1      0      0      0      0      0      0 
 20250720   17:44:06      2      0      0      0      0      0      0 
 20250720   17:44:06      3      0      0      0      0      0      0 
 20250720   17:44:07      0      0      0      0      0      0      0 
 20250720   17:44:07      1      0      0      0      0      0      0 
 20250720   17:44:07      2      0      0      0      0      0      0 
 20250720   17:44:07      3      0      0      0      0      0      0 
 20250720   17:44:08      0      0      0      0      0      0      0 
 20250720   17:44:08      1      0      0      0      0      0      0 
 20250720   17:44:08      2      0      0      0      0      0      0 
 20250720   17:44:08      3      0      0      0      0      0      0 
 20250720   17:44:09      0      0      0      0      0      0      0 
 20250720   17:44:09      1      0      0      0      0      0      0 
 20250720   17:44:09      2      0      0      0      0      0      0 
 20250720   17:44:09      3      0      0      0      0      0      0 
 20250720   17:44:10      0      0      0      0      0      0      0 
 20250720   17:44:10      1      0      0      0      0      0      0 
 20250720   17:44:10      2      0      0      0      0      0      0 
 20250720   17:44:10      3      0      0      0      0      0      0 
 20250720   17:44:11      0      0      0      0      0      0      0 
 20250720   17:44:11      1      0      0      0      0      0      0 
 20250720   17:44:11      2      0      0      0      0      0      0 
 20250720   17:44:11      3      0      0      0      0      0      0 
 20250720   17:44:12      0      0      0      0      0      0      0 
 20250720   17:44:12      1      0      0      0      0      0      0 
 20250720   17:44:12      2      0      0      0      0      0      0 
 20250720   17:44:12      3      0      0      0      0      0      0 
 20250720   17:44:13      0      0      0      0      0      0      0 
 20250720   17:44:13      1      0      0      0      0      0      0 
 20250720   17:44:13      2      0      0      0      0      0      0 
 20250720   17:44:13      3      0      0      0      0      0      0 
 20250720   17:44:14      0      0      0      0      0      0      0 
 20250720   17:44:14      1      0      0      0      0      0      0 
 20250720   17:44:14      2      0      0      0      0      0      0 
 20250720   17:44:14      3      0      0      0      0      0      0 
 20250720   17:44:15      0      0      0      0      0      0      0 
 20250720   17:44:15      1      0      0      0      0      0      0 
 20250720   17:44:15      2      0      0      0      0      0      0 
 20250720   17:44:15      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   17:44:16      0      0      0      0      0      0      0 
 20250720   17:44:16      1      0      0      0      0      0      0 
 20250720   17:44:16      2      0      0      0      0      0      0 
 20250720   17:44:16      3      0      0      0      0      0      0 
 20250720   17:44:17      0     95     96      0      0      0      0 
 20250720   17:44:17      1      0      0      0      0      0      0 
 20250720   17:44:17      2      0      0      0      0      0      0 
 20250720   17:44:17      3      0      0      0      0      0      0 
 20250720   17:44:18      0     95     96      0      0      0      0 
 20250720   17:44:18      1      0      0      0      0      0      0 
 20250720   17:44:18      2      0      0      0      0      0      0 
 20250720   17:44:18      3      0      0      0      0      0      0 
 20250720   17:44:19      0     95     95      0      0      0      0 
 20250720   17:44:19      1      0      0      0      0      0      0 
