#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250721   14:48:03      0      0      0      0      0      0      0 
 20250721   14:48:03      1      0      0      0      0      0      0 
 20250721   14:48:03      2      0      0      0      0      0      0 
 20250721   14:48:03      3      0      0      0      0      0      0 
 20250721   14:48:04      0      0      0      0      0      0      0 
 20250721   14:48:04      1      0      0      0      0      0      0 
 20250721   14:48:04      2      0      0      0      0      0      0 
 20250721   14:48:04      3      0      0      0      0      0      0 
 20250721   14:48:05      0      0      0      0      0      0      0 
 20250721   14:48:05      1      0      0      0      0      0      0 
 20250721   14:48:05      2      0      0      0      0      0      0 
 20250721   14:48:05      3      0      0      0      0      0      0 
 20250721   14:48:07      0      0      0      0      0      0      0 
 20250721   14:48:07      1      0      0      0      0      0      0 
 20250721   14:48:07      2      0      0      0      0      0      0 
 20250721   14:48:07      3      0      0      0      0      0      0 
 20250721   14:48:08      0      0      0      0      0      0      0 
 20250721   14:48:08      1      0      0      0      0      0      0 
 20250721   14:48:08      2      0      0      0      0      0      0 
 20250721   14:48:08      3      0      0      0      0      0      0 
 20250721   14:48:09      0      0      0      0      0      0      0 
 20250721   14:48:09      1      0      0      0      0      0      0 
 20250721   14:48:09      2      0      0      0      0      0      0 
 20250721   14:48:09      3      0      0      0      0      0      0 
 20250721   14:48:10      0      0      0      0      0      0      0 
 20250721   14:48:10      1      0      0      0      0      0      0 
 20250721   14:48:10      2      0      0      0      0      0      0 
 20250721   14:48:10      3      0      0      0      0      0      0 
 20250721   14:48:12      0      0      0      0      0      0      0 
 20250721   14:48:12      1      0      0      0      0      0      0 
 20250721   14:48:12      2      0      0      0      0      0      0 
 20250721   14:48:12      3      0      0      0      0      0      0 
 20250721   14:48:13      0      0      0      0      0      0      0 
 20250721   14:48:13      1      0      0      0      0      0      0 
 20250721   14:48:13      2      0      0      0      0      0      0 
 20250721   14:48:13      3      0      0      0      0      0      0 
 20250721   14:48:14      0      0      0      0      0      0      0 
 20250721   14:48:14      1     96     97      0      0      0      0 
 20250721   14:48:14      2      0      0      0      0      0      0 
 20250721   14:48:14      3      0      0      0      0      0      0 
 20250721   14:48:15      0      0      0      0      0      0      0 
 20250721   14:48:15      1     95     96      0      0      0      0 
 20250721   14:48:15      2      0      0      0      0      0      0 
 20250721   14:48:15      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250721   14:48:17      0      0      0      0      0      0      0 
 20250721   14:48:17      1     95     95      0      0      0      0 
 20250721   14:48:17      2      0      0      0      0      0      0 
 20250721   14:48:17      3      0      0      0      0      0      0 
 20250721   14:48:18      0      0      0      0      0      0      0 
 20250721   14:48:18      1     96     96      0      0      0      0 
 20250721   14:48:18      2      0      0      0      0      0      0 
 20250721   14:48:18      3      0      0      0      0      0      0 
 20250721   14:48:20      0      0      0      0      0      0      0 
 20250721   14:48:20      1     96     96      0      0      0      0 
 20250721   14:48:20      2      0      0      0      0      0      0 
 20250721   14:48:20      3      0      0      0      0      0      0 
 20250721   14:48:21      0      0      0      0      0      0      0 
 20250721   14:48:21      1     95     93      0      0      0      0 
 20250721   14:48:21      2      0      0      0      0      0      0 
 20250721   14:48:21      3      0      0      0      0      0      0 
 20250721   14:48:22      0      0      0      0      0      0      0 
 20250721   14:48:22      1     96     86      0      0      0      0 
 20250721   14:48:22      2      0      0      0      0      0      0 
 20250721   14:48:22      3      0      0      0      0      0      0 
 20250721   14:48:24      0      0      0      0      0      0      0 
 20250721   14:48:24      1     95     84      0      0      0      0 
 20250721   14:48:24      2      0      0      0      0      0      0 
 20250721   14:48:24      3      0      0      0      0      0      0 
 20250721   14:48:25      0      0      0      0      0      0      0 
 20250721   14:48:25      1     94     77      0      0      0      0 
 20250721   14:48:25      2      0      0      0      0      0      0 
 20250721   14:48:25      3      0      0      0      0      0      0 
 20250721   14:48:26      0      0      0      0      0      0      0 
 20250721   14:48:26      1     94     71      0      0      0      0 
 20250721   14:48:26      2      0      0      0      0      0      0 
 20250721   14:48:26      3      0      0      0      0      0      0 
 20250721   14:48:28      0      0      0      0      0      0      0 
 20250721   14:48:28      1     94     73      0      0      0      0 
 20250721   14:48:28      2      0      0      0      0      0      0 
 20250721   14:48:28      3      0      0      0      0      0      0 
 20250721   14:48:29      0      0      0      0      0      0      0 
 20250721   14:48:29      1     94     68      0      0      0      0 
 20250721   14:48:29      2      0      0      0      0      0      0 
 20250721   14:48:29      3      0      0      0      0      0      0 
 20250721   14:48:30      0      0      0      0      0      0      0 
 20250721   14:48:30      1     93     69      0      0      0      0 
 20250721   14:48:30      2      0      0      0      0      0      0 
 20250721   14:48:30      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250721   14:48:32      0      0      0      0      0      0      0 
 20250721   14:48:32      1     93     69      0      0      0      0 
 20250721   14:48:32      2      0      0      0      0      0      0 
 20250721   14:48:32      3      0      0      0      0      0      0 
 20250721   14:48:33      0      0      0      0      0      0      0 
 20250721   14:48:33      1     93     65      0      0      0      0 
 20250721   14:48:33      2      0      0      0      0      0      0 
 20250721   14:48:33      3      0      0      0      0      0      0 
 20250721   14:48:34      0      0      0      0      0      0      0 
 20250721   14:48:34      1     94     72      0      0      0      0 
 20250721   14:48:34      2      0      0      0      0      0      0 
 20250721   14:48:34      3      0      0      0      0      0      0 
 20250721   14:48:36      0      0      0      0      0      0      0 
 20250721   14:48:36      1     94     68      0      0      0      0 
 20250721   14:48:36      2      0      0      0      0      0      0 
 20250721   14:48:36      3      0      0      0      0      0      0 
 20250721   14:48:37      0      0      0      0      0      0      0 
 20250721   14:48:37      1     94     69      0      0      0      0 
 20250721   14:48:37      2      0      0      0      0      0      0 
 20250721   14:48:37      3      0      0      0      0      0      0 
