#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:14:49      0      0      0      0      0      0      0 
 20250720   18:14:49      1      0      0      0      0      0      0 
 20250720   18:14:49      2      0      0      0      0      0      0 
 20250720   18:14:49      3      0      0      0      0      0      0 
 20250720   18:14:50      0      0      0      0      0      0      0 
 20250720   18:14:50      1      0      0      0      0      0      0 
 20250720   18:14:50      2      0      0      0      0      0      0 
 20250720   18:14:50      3      0      0      0      0      0      0 
 20250720   18:14:51      0      0      0      0      0      0      0 
 20250720   18:14:51      1      0      0      0      0      0      0 
 20250720   18:14:51      2      0      0      0      0      0      0 
 20250720   18:14:51      3      0      0      0      0      0      0 
 20250720   18:14:52      0      0      0      0      0      0      0 
 20250720   18:14:52      1      0      0      0      0      0      0 
 20250720   18:14:52      2      0      0      0      0      0      0 
 20250720   18:14:52      3      0      0      0      0      0      0 
 20250720   18:14:53      0      0      0      0      0      0      0 
 20250720   18:14:53      1      0      0      0      0      0      0 
 20250720   18:14:53      2      0      0      0      0      0      0 
 20250720   18:14:53      3      0      0      0      0      0      0 
 20250720   18:14:54      0      0      0      0      0      0      0 
 20250720   18:14:54      1      0      0      0      0      0      0 
 20250720   18:14:54      2      0      0      0      0      0      0 
 20250720   18:14:54      3      0      0      0      0      0      0 
 20250720   18:14:55      0      0      0      0      0      0      0 
 20250720   18:14:55      1      0      0      0      0      0      0 
 20250720   18:14:55      2      0      0      0      0      0      0 
 20250720   18:14:55      3      0      0      0      0      0      0 
 20250720   18:14:56      0      0      0      0      0      0      0 
 20250720   18:14:56      1      0      0      0      0      0      0 
 20250720   18:14:56      2      0      0      0      0      0      0 
 20250720   18:14:56      3      0      0      0      0      0      0 
 20250720   18:14:58      0      0      0      0      0      0      0 
 20250720   18:14:58      1      0      0      0      0      0      0 
 20250720   18:14:58      2      0      0      0      0      0      0 
 20250720   18:14:58      3      0      0      0      0      0      0 
 20250720   18:14:59      0      0      0      0      0      0      0 
 20250720   18:14:59      1      0      0      0      0      0      0 
 20250720   18:14:59      2      0      0      0      0      0      0 
 20250720   18:14:59      3      0      0      0      0      0      0 
 20250720   18:15:00      0      0      0      0      0      0      0 
 20250720   18:15:00      1      0      0      0      0      0      0 
 20250720   18:15:00      2      0      0      0      0      0      0 
 20250720   18:15:00      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:15:01      0     54     46      0      0      0      0 
 20250720   18:15:01      1     94     81      0      0      0      0 
 20250720   18:15:01      2     73     64      0      0      0      0 
 20250720   18:15:01      3     87     77      0      0      0      0 
 20250720   18:15:02      0     91     92      0      0      0      0 
 20250720   18:15:02      1     84     86      0      0      0      0 
 20250720   18:15:02      2     83     86      0      0      0      0 
 20250720   18:15:02      3     85     87      0      0      0      0 
 20250720   18:15:03      0     92     93      0      0      0      0 
 20250720   18:15:03      1     84     87      0      0      0      0 
 20250720   18:15:03      2     83     86      0      0      0      0 
 20250720   18:15:03      3     84     87      0      0      0      0 
 20250720   18:15:04      0     92     92      0      0      0      0 
 20250720   18:15:04      1     83     86      0      0      0      0 
 20250720   18:15:04      2     84     87      0      0      0      0 
 20250720   18:15:04      3     83     86      0      0      0      0 
 20250720   18:15:05      0     92     92      0      0      0      0 
 20250720   18:15:05      1     84     87      0      0      0      0 
 20250720   18:15:05      2     84     87      0      0      0      0 
 20250720   18:15:05      3     83     85      0      0      0      0 
 20250720   18:15:06      0     92     92      0      0      0      0 
 20250720   18:15:06      1     84     87      0      0      0      0 
 20250720   18:15:06      2     84     87      0      0      0      0 
 20250720   18:15:06      3     84     87      0      0      0      0 
 20250720   18:15:07      0     92     92      0      0      0      0 
 20250720   18:15:07      1     75     75      0      0      0      0 
 20250720   18:15:07      2     78     81      0      0      0      0 
 20250720   18:15:07      3     80     83      0      0      0      0 
 20250720   18:15:08      0     90     89      0      0      0      0 
 20250720   18:15:08      1     90     91      0      0      0      0 
 20250720   18:15:08      2     90     89      0      0      0      0 
 20250720   18:15:08      3     91     91      0      0      0      0 
 20250720   18:15:09      0     91     90      0      0      0      0 
 20250720   18:15:09      1     91     90      0      0      0      0 
 20250720   18:15:09      2     91     90      0      0      0      0 
 20250720   18:15:09      3     91     89      0      0      0      0 
 20250720   18:15:10      0     90     87      0      0      0      0 
 20250720   18:15:10      1     89     87      0      0      0      0 
 20250720   18:15:10      2     90     88      0      0      0      0 
 20250720   18:15:10      3     88     87      0      0      0      0 
