#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:04:23      0      0      0      0      0      0      0 
 20250720   18:04:23      1      0      0      0      0      0      0 
 20250720   18:04:23      2      0      0      0      0      0      0 
 20250720   18:04:23      3      0      0      0      0      0      0 
 20250720   18:04:24      0      0      0      0      0      0      0 
 20250720   18:04:24      1      0      0      0      0      0      0 
 20250720   18:04:24      2      0      0      0      0      0      0 
 20250720   18:04:24      3      0      0      0      0      0      0 
 20250720   18:04:25      0      0      0      0      0      0      0 
 20250720   18:04:25      1      0      0      0      0      0      0 
 20250720   18:04:25      2      0      0      0      0      0      0 
 20250720   18:04:25      3      0      0      0      0      0      0 
 20250720   18:04:26      0      0      0      0      0      0      0 
 20250720   18:04:26      1      0      0      0      0      0      0 
 20250720   18:04:26      2      0      0      0      0      0      0 
 20250720   18:04:26      3      0      0      0      0      0      0 
 20250720   18:04:27      0      0      0      0      0      0      0 
 20250720   18:04:27      1      0      0      0      0      0      0 
 20250720   18:04:27      2      0      0      0      0      0      0 
 20250720   18:04:27      3      0      0      0      0      0      0 
 20250720   18:04:28      0      0      0      0      0      0      0 
 20250720   18:04:28      1      0      0      0      0      0      0 
 20250720   18:04:28      2      0      0      0      0      0      0 
 20250720   18:04:28      3      0      0      0      0      0      0 
 20250720   18:04:29      0      0      0      0      0      0      0 
 20250720   18:04:29      1      0      0      0      0      0      0 
 20250720   18:04:29      2      0      0      0      0      0      0 
 20250720   18:04:29      3      0      0      0      0      0      0 
 20250720   18:04:30      0      0      0      0      0      0      0 
 20250720   18:04:30      1      0      0      0      0      0      0 
 20250720   18:04:30      2      0      0      0      0      0      0 
 20250720   18:04:30      3      0      0      0      0      0      0 
 20250720   18:04:31      0      0      0      0      0      0      0 
 20250720   18:04:31      1      0      0      0      0      0      0 
 20250720   18:04:31      2      0      0      0      0      0      0 
 20250720   18:04:31      3      0      0      0      0      0      0 
 20250720   18:04:32      0      0      0      0      0      0      0 
 20250720   18:04:32      1      0      0      0      0      0      0 
 20250720   18:04:32      2      0      0      0      0      0      0 
 20250720   18:04:32      3      0      0      0      0      0      0 
 20250720   18:04:33      0      0      0      0      0      0      0 
 20250720   18:04:33      1      0      0      0      0      0      0 
 20250720   18:04:33      2      0      0      0      0      0      0 
 20250720   18:04:33      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:04:34      0     96     96      0      0      0      0 
 20250720   18:04:34      1      0      0      0      0      0      0 
 20250720   18:04:34      2      0      0      0      0      0      0 
 20250720   18:04:34      3      0      0      0      0      0      0 
 20250720   18:04:35      0     96     97      0      0      0      0 
 20250720   18:04:35      1      0      0      0      0      0      0 
 20250720   18:04:35      2      0      0      0      0      0      0 
 20250720   18:04:35      3      0      0      0      0      0      0 
 20250720   18:04:37      0     96     96      0      0      0      0 
 20250720   18:04:37      1      0      0      0      0      0      0 
 20250720   18:04:37      2      0      0      0      0      0      0 
 20250720   18:04:37      3      0      0      0      0      0      0 
 20250720   18:04:38      0     95     96      0      0      0      0 
 20250720   18:04:38      1      0      0      0      0      0      0 
 20250720   18:04:38      2      0      0      0      0      0      0 
 20250720   18:04:38      3      0      0      0      0      0      0 
 20250720   18:04:39      0     96     96      0      0      0      0 
 20250720   18:04:39      1      0      0      0      0      0      0 
 20250720   18:04:39      2      0      0      0      0      0      0 
 20250720   18:04:39      3      0      0      0      0      0      0 
 20250720   18:04:40      0     96     96      0      0      0      0 
 20250720   18:04:40      1      0      0      0      0      0      0 
 20250720   18:04:40      2      0      0      0      0      0      0 
 20250720   18:04:40      3      0      0      0      0      0      0 
 20250720   18:04:41      0     96     91      0      0      0      0 
 20250720   18:04:41      1      0      0      0      0      0      0 
 20250720   18:04:41      2      0      0      0      0      0      0 
 20250720   18:04:41      3      0      0      0      0      0      0 
 20250720   18:04:42      0     95     90      0      0      0      0 
 20250720   18:04:42      1      0      0      0      0      0      0 
 20250720   18:04:42      2      0      0      0      0      0      0 
 20250720   18:04:42      3      0      0      0      0      0      0 
 20250720   18:04:43      0     95     86      0      0      0      0 
 20250720   18:04:43      1      0      0      0      0      0      0 
 20250720   18:04:43      2      0      0      0      0      0      0 
 20250720   18:04:43      3      0      0      0      0      0      0 
 20250720   18:04:44      0     95     86      0      0      0      0 
 20250720   18:04:44      1      0      0      0      0      0      0 
 20250720   18:04:44      2      0      0      0      0      0      0 
 20250720   18:04:44      3      0      0      0      0      0      0 
 20250720   18:04:45      0     95     80      0      0      0      0 
 20250720   18:04:45      1      0      0      0      0      0      0 
 20250720   18:04:45      2      0      0      0      0      0      0 
 20250720   18:04:45      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:04:46      0     94     77      0      0      0      0 
 20250720   18:04:46      1      0      0      0      0      0      0 
 20250720   18:04:46      2      0      0      0      0      0      0 
 20250720   18:04:46      3      0      0      0      0      0      0 
 20250720   18:04:47      0     95     73      0      0      0      0 
 20250720   18:04:47      1      0      0      0      0      0      0 
 20250720   18:04:47      2      0      0      0      0      0      0 
 20250720   18:04:47      3      0      0      0      0      0      0 
 20250720   18:04:48      0     94     74      0      0      0      0 
 20250720   18:04:48      1      0      0      0      0      0      0 
 20250720   18:04:48      2      0      0      0      0      0      0 
 20250720   18:04:48      3      0      0      0      0      0      0 
 20250720   18:04:49      0     94     71      0      0      0      0 
 20250720   18:04:49      1      0      0      0      0      0      0 
 20250720   18:04:49      2      0      0      0      0      0      0 
 20250720   18:04:49      3      0      0      0      0      0      0 
 20250720   18:04:50      0     94     67      0      0      0      0 
 20250720   18:04:50      1      0      0      0      0      0      0 
 20250720   18:04:50      2      0      0      0      0      0      0 
 20250720   18:04:50      3      0      0      0      0      0      0 
 20250720   18:04:51      0     94     70      0      0      0      0 
 20250720   18:04:51      1      0      0      0      0      0      0 
 20250720   18:04:51      2      0      0      0      0      0      0 
 20250720   18:04:51      3      0      0      0      0      0      0 
