#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:09:24      0      0      0      0      0      0      0 
 20250720   18:09:24      1      0      0      0      0      0      0 
 20250720   18:09:24      2      0      0      0      0      0      0 
 20250720   18:09:24      3      0      0      0      0      0      0 
 20250720   18:09:25      0      0      0      0      0      0      0 
 20250720   18:09:25      1      0      0      0      0      0      0 
 20250720   18:09:25      2      0      0      0      0      0      0 
 20250720   18:09:25      3      0      0      0      0      0      0 
 20250720   18:09:26      0      0      0      0      0      0      0 
 20250720   18:09:26      1      0      0      0      0      0      0 
 20250720   18:09:26      2      0      0      0      0      0      0 
 20250720   18:09:26      3      0      0      0      0      0      0 
 20250720   18:09:27      0      0      0      0      0      0      0 
 20250720   18:09:27      1      0      0      0      0      0      0 
 20250720   18:09:27      2      0      0      0      0      0      0 
 20250720   18:09:27      3      0      0      0      0      0      0 
 20250720   18:09:28      0      0      0      0      0      0      0 
 20250720   18:09:28      1      0      0      0      0      0      0 
 20250720   18:09:28      2      0      0      0      0      0      0 
 20250720   18:09:28      3      0      0      0      0      0      0 
 20250720   18:09:29      0      0      0      0      0      0      0 
 20250720   18:09:29      1      0      0      0      0      0      0 
 20250720   18:09:29      2      0      0      0      0      0      0 
 20250720   18:09:29      3      0      0      0      0      0      0 
 20250720   18:09:30      0      0      0      0      0      0      0 
 20250720   18:09:30      1      0      0      0      0      0      0 
 20250720   18:09:30      2      0      0      0      0      0      0 
 20250720   18:09:30      3      0      0      0      0      0      0 
 20250720   18:09:31      0      0      0      0      0      0      0 
 20250720   18:09:31      1      0      0      0      0      0      0 
 20250720   18:09:31      2      0      0      0      0      0      0 
 20250720   18:09:31      3      0      0      0      0      0      0 
 20250720   18:09:32      0      0      0      0      0      0      0 
 20250720   18:09:32      1      0      0      0      0      0      0 
 20250720   18:09:32      2      0      0      0      0      0      0 
 20250720   18:09:32      3      0      0      0      0      0      0 
 20250720   18:09:33      0      0      0      0      0      0      0 
 20250720   18:09:33      1      0      0      0      0      0      0 
 20250720   18:09:33      2      0      0      0      0      0      0 
 20250720   18:09:33      3      0      0      0      0      0      0 
 20250720   18:09:34      0      0      0      0      0      0      0 
 20250720   18:09:34      1      0      0      0      0      0      0 
 20250720   18:09:34      2      0      0      0      0      0      0 
 20250720   18:09:34      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:09:35      0     96     95      0      0      0      0 
 20250720   18:09:35      1      0      0      0      0      0      0 
 20250720   18:09:35      2      0      0      0      0      0      0 
 20250720   18:09:35      3      0      0      0      0      0      0 
 20250720   18:09:36      0     96     97      0      0      0      0 
 20250720   18:09:36      1      0      0      0      0      0      0 
 20250720   18:09:36      2      0      0      0      0      0      0 
 20250720   18:09:36      3      0      0      0      0      0      0 
 20250720   18:09:37      0     96     96      0      0      0      0 
 20250720   18:09:37      1      0      0      0      0      0      0 
 20250720   18:09:37      2      0      0      0      0      0      0 
 20250720   18:09:37      3      0      0      0      0      0      0 
 20250720   18:09:38      0     95     95      0      0      0      0 
 20250720   18:09:38      1      0      0      0      0      0      0 
 20250720   18:09:38      2      0      0      0      0      0      0 
 20250720   18:09:38      3      0      0      0      0      0      0 
 20250720   18:09:39      0     96     96      0      0      0      0 
 20250720   18:09:39      1      0      0      0      0      0      0 
 20250720   18:09:39      2      0      0      0      0      0      0 
 20250720   18:09:39      3      0      0      0      0      0      0 
 20250720   18:09:40      0     95     95      0      0      0      0 
 20250720   18:09:40      1      0      0      0      0      0      0 
 20250720   18:09:40      2      0      0      0      0      0      0 
 20250720   18:09:40      3      0      0      0      0      0      0 
 20250720   18:09:41      0     95     92      0      0      0      0 
 20250720   18:09:41      1      0      0      0      0      0      0 
 20250720   18:09:41      2      0      0      0      0      0      0 
 20250720   18:09:41      3      0      0      0      0      0      0 
 20250720   18:09:42      0     95     91      0      0      0      0 
 20250720   18:09:42      1      0      0      0      0      0      0 
 20250720   18:09:42      2      0      0      0      0      0      0 
 20250720   18:09:42      3      0      0      0      0      0      0 
 20250720   18:09:43      0     95     86      0      0      0      0 
 20250720   18:09:43      1      0      0      0      0      0      0 
 20250720   18:09:43      2      0      0      0      0      0      0 
 20250720   18:09:43      3      0      0      0      0      0      0 
 20250720   18:09:44      0     95     86      0      0      0      0 
 20250720   18:09:44      1      0      0      0      0      0      0 
 20250720   18:09:44      2      0      0      0      0      0      0 
 20250720   18:09:44      3      0      0      0      0      0      0 
 20250720   18:09:45      0     95     80      0      0      0      0 
 20250720   18:09:45      1      0      0      0      0      0      0 
 20250720   18:09:45      2      0      0      0      0      0      0 
 20250720   18:09:45      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:09:46      0     95     77      0      0      0      0 
 20250720   18:09:46      1      0      0      0      0      0      0 
 20250720   18:09:46      2      0      0      0      0      0      0 
 20250720   18:09:46      3      0      0      0      0      0      0 
 20250720   18:09:47      0     94     72      0      0      0      0 
 20250720   18:09:47      1      0      0      0      0      0      0 
 20250720   18:09:47      2      0      0      0      0      0      0 
 20250720   18:09:47      3      0      0      0      0      0      0 
 20250720   18:09:48      0     94     71      0      0      0      0 
 20250720   18:09:48      1      0      0      0      0      0      0 
 20250720   18:09:48      2      0      0      0      0      0      0 
 20250720   18:09:48      3      0      0      0      0      0      0 
 20250720   18:09:49      0     94     70      0      0      0      0 
 20250720   18:09:49      1      0      0      0      0      0      0 
 20250720   18:09:49      2      0      0      0      0      0      0 
 20250720   18:09:49      3      0      0      0      0      0      0 
 20250720   18:09:51      0     95     71      0      0      0      0 
 20250720   18:09:51      1      0      0      0      0      0      0 
 20250720   18:09:51      2      0      0      0      0      0      0 
 20250720   18:09:51      3      0      0      0      0      0      0 
 20250720   18:09:52      0     93     69      0      0      0      0 
 20250720   18:09:52      1      0      0      0      0      0      0 
 20250720   18:09:52      2      0      0      0      0      0      0 
 20250720   18:09:52      3      0      0      0      0      0      0 
 20250720   18:09:53      0     94     70      0      0      0      0 
 20250720   18:09:53      1      0      0      0      0      0      0 
 20250720   18:09:53      2      0      0      0      0      0      0 
 20250720   18:09:53      3      0      0      0      0      0      0 
 20250720   18:09:54      0     94     65      0      0      0      0 
 20250720   18:09:54      1      0      0      0      0      0      0 
 20250720   18:09:54      2      0      0      0      0      0      0 
 20250720   18:09:54      3      0      0      0      0      0      0 
 20250720   18:09:55      0     94     70      0      0      0      0 
 20250720   18:09:55      1      0      0      0      0      0      0 
 20250720   18:09:55      2      0      0      0      0      0      0 
 20250720   18:09:55      3      0      0      0      0      0      0 
 20250720   18:09:56      0     93     68      0      0      0      0 
 20250720   18:09:56      1      0      0      0      0      0      0 
 20250720   18:09:56      2      0      0      0      0      0      0 
 20250720   18:09:56      3      0      0      0      0      0      0 
 20250720   18:09:57      0     94     69      0      0      0      0 
 20250720   18:09:57      1      0      0      0      0      0      0 
 20250720   18:09:57      2      0      0      0      0      0      0 
 20250720   18:09:57      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:09:58      0     93     70      0      0      0      0 
 20250720   18:09:58      1      0      0      0      0      0      0 
 20250720   18:09:58      2      0      0      0      0      0      0 
 20250720   18:09:58      3      0      0      0      0      0      0 
 20250720   18:09:59      0     94     68      0      0      0      0 
 20250720   18:09:59      1      0      0      0      0      0      0 
 20250720   18:09:59      2      0      0      0      0      0      0 
 20250720   18:09:59      3      0      0      0      0      0      0 
 20250720   18:10:00      0     93     67      0      0      0      0 
 20250720   18:10:00      1      0      0      0      0      0      0 
 20250720   18:10:00      2      0      0      0      0      0      0 
 20250720   18:10:00      3      0      0      0      0      0      0 
 20250720   18:10:01      0     94     64      0      0      0      0 
 20250720   18:10:01      1      0      0      0      0      0      0 
 20250720   18:10:01      2      0      0      0      0      0      0 
 20250720   18:10:01      3      0      0      0      0      0      0 
 20250720   18:10:02      0     94     73      0      0      0      0 
 20250720   18:10:02      1      0      0      0      0      0      0 
 20250720   18:10:02      2      0      0      0      0      0      0 
 20250720   18:10:02      3      0      0      0      0      0      0 
 20250720   18:10:03      0     94     71      0      0      0      0 
 20250720   18:10:03      1      0      0      0      0      0      0 
 20250720   18:10:03      2      0      0      0      0      0      0 
 20250720   18:10:03      3      0      0      0      0      0      0 
 20250720   18:10:04      0     94     71      0      0      0      0 
 20250720   18:10:04      1      0      0      0      0      0      0 
 20250720   18:10:04      2      0      0      0      0      0      0 
 20250720   18:10:04      3      0      0      0      0      0      0 
 20250720   18:10:05      0     94     66      0      0      0      0 
 20250720   18:10:05      1      0      0      0      0      0      0 
 20250720   18:10:05      2      0      0      0      0      0      0 
 20250720   18:10:05      3      0      0      0      0      0      0 
