#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250722   10:18:56      0      0      0      0      0      0      0 
 20250722   10:18:56      1      0      0      0      0      0      0 
 20250722   10:18:56      2      0      0      0      0      0      0 
 20250722   10:18:56      3      0      0      0      0      0      0 
 20250722   10:18:57      0      0      0      0      0      0      0 
 20250722   10:18:57      1      0      0      0      0      0      0 
 20250722   10:18:57      2      0      0      0      0      0      0 
 20250722   10:18:57      3      0      0      0      0      0      0 
 20250722   10:18:58      0      0      0      0      0      0      0 
 20250722   10:18:58      1      0      0      0      0      0      0 
 20250722   10:18:58      2      0      0      0      0      0      0 
 20250722   10:18:58      3      0      0      0      0      0      0 
 20250722   10:18:59      0      0      0      0      0      0      0 
 20250722   10:18:59      1      0      0      0      0      0      0 
 20250722   10:18:59      2      0      0      0      0      0      0 
 20250722   10:18:59      3      0      0      0      0      0      0 
 20250722   10:19:00      0      0      0      0      0      0      0 
 20250722   10:19:00      1      0      0      0      0      0      0 
 20250722   10:19:00      2      0      0      0      0      0      0 
 20250722   10:19:00      3      0      0      0      0      0      0 
 20250722   10:19:01      0      0      0      0      0      0      0 
 20250722   10:19:01      1      0      0      0      0      0      0 
 20250722   10:19:01      2      0      0      0      0      0      0 
 20250722   10:19:01      3      0      0      0      0      0      0 
 20250722   10:19:03      0      0      0      0      0      0      0 
 20250722   10:19:03      1      0      0      0      0      0      0 
 20250722   10:19:03      2      0      0      0      0      0      0 
 20250722   10:19:03      3      0      0      0      0      0      0 
 20250722   10:19:04      0      0      0      0      0      0      0 
 20250722   10:19:04      1      0      0      0      0      0      0 
 20250722   10:19:04      2      0      0      0      0      0      0 
 20250722   10:19:04      3      0      0      0      0      0      0 
 20250722   10:19:05      0      0      0      0      0      0      0 
 20250722   10:19:05      1      0      0      0      0      0      0 
 20250722   10:19:05      2      0      0      0      0      0      0 
 20250722   10:19:05      3      0      0      0      0      0      0 
 20250722   10:19:06      0      0      0      0      0      0      0 
 20250722   10:19:06      1      0      0      0      0      0      0 
 20250722   10:19:06      2      0      0      0      0      0      0 
 20250722   10:19:06      3      0      0      0      0      0      0 
 20250722   10:19:07      0      0      0      0      0      0      0 
 20250722   10:19:07      1      0      0      0      0      0      0 
 20250722   10:19:07      2      0      0      0      0      0      0 
 20250722   10:19:07      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250722   10:19:08      0     87     72      0      0      0      0 
 20250722   10:19:08      1     72     60      0      0      0      0 
 20250722   10:19:08      2     83     71      0      0      0      0 
 20250722   10:19:08      3     84     72      0      0      0      0 
 20250722   10:19:09      0     93     94      0      0      0      0 
 20250722   10:19:09      1     84     87      0      0      0      0 
 20250722   10:19:09      2     84     87      0      0      0      0 
 20250722   10:19:09      3     86     89      0      0      0      0 
 20250722   10:19:10      0     91     91      0      0      0      0 
 20250722   10:19:10      1     84     86      0      0      0      0 
 20250722   10:19:10      2     83     86      0      0      0      0 
 20250722   10:19:10      3     83     86      0      0      0      0 
 20250722   10:19:11      0     92     92      0      0      0      0 
 20250722   10:19:11      1     84     87      0      0      0      0 
 20250722   10:19:11      2     83     86      0      0      0      0 
 20250722   10:19:11      3     84     87      0      0      0      0 
 20250722   10:19:12      0     92     92      0      0      0      0 
 20250722   10:19:12      1     84     87      0      0      0      0 
 20250722   10:19:12      2     84     87      0      0      0      0 
 20250722   10:19:12      3     84     86      0      0      0      0 
 20250722   10:19:13      0     92     92      0      0      0      0 
 20250722   10:19:13      1     84     87      0      0      0      0 
 20250722   10:19:13      2     84     87      0      0      0      0 
 20250722   10:19:13      3     84     87      0      0      0      0 
 20250722   10:19:14      0     74     72      0      0      0      0 
 20250722   10:19:14      1     84     78      0      0      0      0 
 20250722   10:19:14      2     85     80      0      0      0      0 
 20250722   10:19:14      3     66     65      0      0      0      0 
 20250722   10:19:15      0     91     88      0      0      0      0 
 20250722   10:19:15      1     90     86      0      0      0      0 
 20250722   10:19:15      2     91     88      0      0      0      0 
 20250722   10:19:15      3     90     87      0      0      0      0 
 20250722   10:19:16      0     90     81      0      0      0      0 
 20250722   10:19:16      1     90     81      0      0      0      0 
 20250722   10:19:16      2     90     81      0      0      0      0 
