#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:41:17      0      0      0      0      0      0      0 
 20250720   18:41:17      1      0      0      0      0      0      0 
 20250720   18:41:17      2      0      0      0      0      0      0 
 20250720   18:41:17      3      0      0      0      0      0      0 
 20250720   18:41:18      0      0      0      0      0      0      0 
 20250720   18:41:18      1      0      0      0      0      0      0 
 20250720   18:41:18      2      0      0      0      0      0      0 
 20250720   18:41:18      3      0      0      0      0      0      0 
 20250720   18:41:19      0      0      0      0      0      0      0 
 20250720   18:41:19      1      0      0      0      0      0      0 
 20250720   18:41:19      2      0      0      0      0      0      0 
 20250720   18:41:19      3      0      0      0      0      0      0 
 20250720   18:41:20      0      0      0      0      0      0      0 
 20250720   18:41:20      1      0      0      0      0      0      0 
 20250720   18:41:20      2      0      0      0      0      0      0 
 20250720   18:41:20      3      0      0      0      0      0      0 
 20250720   18:41:21      0      0      0      0      0      0      0 
 20250720   18:41:21      1      0      0      0      0      0      0 
 20250720   18:41:21      2      0      0      0      0      0      0 
 20250720   18:41:21      3      0      0      0      0      0      0 
 20250720   18:41:22      0      0      0      0      0      0      0 
 20250720   18:41:22      1      0      0      0      0      0      0 
 20250720   18:41:22      2      0      0      0      0      0      0 
 20250720   18:41:22      3      0      0      0      0      0      0 
 20250720   18:41:23      0      0      0      0      0      0      0 
 20250720   18:41:23      1      0      0      0      0      0      0 
 20250720   18:41:23      2      0      0      0      0      0      0 
 20250720   18:41:23      3      0      0      0      0      0      0 
 20250720   18:41:24      0      0      0      0      0      0      0 
 20250720   18:41:24      1      0      0      0      0      0      0 
 20250720   18:41:24      2      0      0      0      0      0      0 
 20250720   18:41:24      3      0      0      0      0      0      0 
 20250720   18:41:25      0      0      0      0      0      0      0 
 20250720   18:41:25      1      0      0      0      0      0      0 
 20250720   18:41:25      2      0      0      0      0      0      0 
 20250720   18:41:25      3      0      0      0      0      0      0 
 20250720   18:41:26      0      0      0      0      0      0      0 
 20250720   18:41:26      1      0      0      0      0      0      0 
 20250720   18:41:26      2      0      0      0      0      0      0 
 20250720   18:41:26      3      0      0      0      0      0      0 
 20250720   18:41:27      0      0      0      0      0      0      0 
 20250720   18:41:27      1      0      0      0      0      0      0 
 20250720   18:41:27      2      0      0      0      0      0      0 
 20250720   18:41:27      3      0      0      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:41:28      0     46     36      0      0      0      0 
 20250720   18:41:28      1     77     64      0      0      0      0 
 20250720   18:41:28      2     18     11      0      0      0      0 
 20250720   18:41:28      3     36     27      0      0      0      0 
 20250720   18:41:29      0     90     91      0      0      0      0 
 20250720   18:41:29      1     83     86      0      0      0      0 
 20250720   18:41:29      2     83     86      0      0      0      0 
 20250720   18:41:29      3     83     86      0      0      0      0 
 20250720   18:41:30      0     90     90      0      0      0      0 
 20250720   18:41:30      1     82     85      0      0      0      0 
 20250720   18:41:30      2     82     85      0      0      0      0 
 20250720   18:41:30      3     82     85      0      0      0      0 
 20250720   18:41:31      0     90     90      0      0      0      0 
 20250720   18:41:31      1     82     85      0      0      0      0 
 20250720   18:41:31      2     82     85      0      0      0      0 
 20250720   18:41:31      3     82     85      0      0      0      0 
 20250720   18:41:32      0     90     90      0      0      0      0 
 20250720   18:41:32      1     82     84      0      0      0      0 
 20250720   18:41:32      2     82     84      0      0      0      0 
 20250720   18:41:32      3     82     84      0      0      0      0 
 20250720   18:41:33      0     92     92      0      0      0      0 
 20250720   18:41:33      1     82     85      0      0      0      0 
 20250720   18:41:33      2     84     86      0      0      0      0 
 20250720   18:41:33      3     84     86      0      0      0      0 
 20250720   18:41:34      0     91     91      0      0      0      0 
 20250720   18:41:34      1     83     86      0      0      0      0 
 20250720   18:41:34      2     82     85      0      0      0      0 
 20250720   18:41:34      3     78     80      0      0      0      0 
 20250720   18:41:35      0     91     89      0      0      0      0 
 20250720   18:41:35      1     91     89      0      0      0      0 
 20250720   18:41:35      2     92     90      0      0      0      0 
 20250720   18:41:35      3     92     90      0      0      0      0 
 20250720   18:41:36      0     91     89      0      0      0      0 
 20250720   18:41:36      1     91     87      0      0      0      0 
 20250720   18:41:36      2     92     88      0      0      0      0 
 20250720   18:41:36      3     91     89      0      0      0      0 
 20250720   18:41:37      0     91     89      0      0      0      0 
 20250720   18:41:37      1     91     89      0      0      0      0 
 20250720   18:41:37      2     90     88      0      0      0      0 
 20250720   18:41:37      3     90     88      0      0      0      0 
 20250720   18:41:38      0     91     85      0      0      0      0 
 20250720   18:41:38      1     91     85      0      0      0      0 
 20250720   18:41:38      2     91     87      0      0      0      0 
 20250720   18:41:38      3     90     85      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:41:39      0     91     85      0      0      0      0 
 20250720   18:41:39      1     92     85      0      0      0      0 
 20250720   18:41:39      2     91     84      0      0      0      0 
 20250720   18:41:39      3     91     84      0      0      0      0 
 20250720   18:41:41      0     90     84      0      0      0      0 
 20250720   18:41:41      1     90     83      0      0      0      0 
 20250720   18:41:41      2     91     85      0      0      0      0 
 20250720   18:41:41      3     91     84      0      0      0      0 
 20250720   18:41:42      0     92     82      0      0      0      0 
 20250720   18:41:42      1     91     81      0      0      0      0 
 20250720   18:41:42      2     91     82      0      0      0      0 
 20250720   18:41:42      3     92     82      0      0      0      0 
 20250720   18:41:43      0     90     81      0      0      0      0 
 20250720   18:41:43      1     90     81      0      0      0      0 
 20250720   18:41:43      2     91     81      0      0      0      0 
 20250720   18:41:43      3     89     81      0      0      0      0 
 20250720   18:41:44      0     90     81      0      0      0      0 
 20250720   18:41:44      1     91     81      0      0      0      0 
 20250720   18:41:44      2     91     81      0      0      0      0 
 20250720   18:41:44      3     90     81      0      0      0      0 
 20250720   18:41:45      0     91     82      0      0      0      0 
 20250720   18:41:45      1     91     82      0      0      0      0 
 20250720   18:41:45      2     91     82      0      0      0      0 
 20250720   18:41:45      3     90     81      0      0      0      0 
 20250720   18:41:46      0     92     83      0      0      0      0 
 20250720   18:41:46      1     91     82      0      0      0      0 
 20250720   18:41:46      2     91     82      0      0      0      0 
 20250720   18:41:46      3     90     81      0      0      0      0 
 20250720   18:41:47      0     89     81      0      0      0      0 
 20250720   18:41:47      1     89     81      0      0      0      0 
 20250720   18:41:47      2     89     80      0      0      0      0 
 20250720   18:41:47      3     91     81      0      0      0      0 
 20250720   18:41:48      0     90     81      0      0      0      0 
 20250720   18:41:48      1     90     81      0      0      0      0 
 20250720   18:41:48      2     89     80      0      0      0      0 
 20250720   18:41:48      3     89     81      0      0      0      0 
 20250720   18:41:49      0     91     82      0      0      0      0 
 20250720   18:41:49      1     92     82      0      0      0      0 
 20250720   18:41:49      2     91     82      0      0      0      0 
 20250720   18:41:49      3     91     82      0      0      0      0 
 20250720   18:41:50      0     90     81      0      0      0      0 
 20250720   18:41:50      1     91     81      0      0      0      0 
 20250720   18:41:50      2     91     81      0      0      0      0 
 20250720   18:41:50      3     91     81      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:41:51      0     91     81      0      0      0      0 
 20250720   18:41:51      1     91     82      0      0      0      0 
 20250720   18:41:51      2     91     82      0      0      0      0 
 20250720   18:41:51      3     91     82      0      0      0      0 
 20250720   18:41:52      0     91     81      0      0      0      0 
 20250720   18:41:52      1     91     82      0      0      0      0 
 20250720   18:41:52      2     91     82      0      0      0      0 
 20250720   18:41:52      3     92     81      0      0      0      0 
 20250720   18:41:53      0     90     81      0      0      0      0 
 20250720   18:41:53      1     92     82      0      0      0      0 
 20250720   18:41:53      2     91     82      0      0      0      0 
 20250720   18:41:53      3     91     81      0      0      0      0 
 20250720   18:41:54      0     89     80      0      0      0      0 
 20250720   18:41:54      1     90     80      0      0      0      0 
 20250720   18:41:54      2     90     80      0      0      0      0 
 20250720   18:41:54      3     89     80      0      0      0      0 
 20250720   18:41:55      0     90     81      0      0      0      0 
 20250720   18:41:55      1     91     81      0      0      0      0 
 20250720   18:41:55      2     90     81      0      0      0      0 
 20250720   18:41:55      3     91     81      0      0      0      0 
 20250720   18:41:56      0     90     81      0      0      0      0 
 20250720   18:41:56      1     91     81      0      0      0      0 
 20250720   18:41:56      2     91     81      0      0      0      0 
 20250720   18:41:56      3     91     81      0      0      0      0 
 20250720   18:41:57      0     90     81      0      0      0      0 
 20250720   18:41:57      1     90     82      0      0      0      0 
 20250720   18:41:57      2     90     82      0      0      0      0 
 20250720   18:41:57      3     91     81      0      0      0      0 
 20250720   18:41:58      0     90     81      0      0      0      0 
 20250720   18:41:58      1     90     81      0      0      0      0 
 20250720   18:41:58      2     90     81      0      0      0      0 
 20250720   18:41:58      3     90     81      0      0      0      0 
 20250720   18:41:59      0     91     82      0      0      0      0 
 20250720   18:41:59      1     90     81      0      0      0      0 
 20250720   18:41:59      2     90     82      0      0      0      0 
 20250720   18:41:59      3     90     81      0      0      0      0 
 20250720   18:42:00      0     91     81      0      0      0      0 
 20250720   18:42:00      1     90     81      0      0      0      0 
 20250720   18:42:00      2     90     82      0      0      0      0 
 20250720   18:42:00      3     90     81      0      0      0      0 
 20250720   18:42:02      0     90     81      0      0      0      0 
 20250720   18:42:02      1     90     81      0      0      0      0 
 20250720   18:42:02      2     90     81      0      0      0      0 
 20250720   18:42:02      3     90     81      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:42:03      0     91     81      0      0      0      0 
 20250720   18:42:03      1     91     80      0      0      0      0 
 20250720   18:42:03      2     91     81      0      0      0      0 
 20250720   18:42:03      3     91     81      0      0      0      0 
 20250720   18:42:04      0     91     81      0      0      0      0 
 20250720   18:42:04      1     91     81      0      0      0      0 
 20250720   18:42:04      2     91     81      0      0      0      0 
 20250720   18:42:04      3     91     82      0      0      0      0 
 20250720   18:42:05      0     91     81      0      0      0      0 
 20250720   18:42:05      1     90     81      0      0      0      0 
 20250720   18:42:05      2     91     81      0      0      0      0 
 20250720   18:42:05      3     91     81      0      0      0      0 
 20250720   18:42:06      0     89     81      0      0      0      0 
 20250720   18:42:06      1     90     84      0      0      0      0 
 20250720   18:42:06      2     89     83      0      0      0      0 
 20250720   18:42:06      3     89     81      0      0      0      0 
 20250720   18:42:07      0     90     80      0      0      0      0 
 20250720   18:42:07      1     89     79      0      0      0      0 
 20250720   18:42:07      2     90     80      0      0      0      0 
 20250720   18:42:07      3     91     81      0      0      0      0 
 20250720   18:42:08      0     91     82      0      0      0      0 
 20250720   18:42:08      1     91     81      0      0      0      0 
 20250720   18:42:08      2     91     81      0      0      0      0 
 20250720   18:42:08      3     90     81      0      0      0      0 
 20250720   18:42:09      0     90     81      0      0      0      0 
 20250720   18:42:09      1     90     81      0      0      0      0 
 20250720   18:42:09      2     90     81      0      0      0      0 
 20250720   18:42:09      3     91     81      0      0      0      0 
 20250720   18:42:10      0     90     81      0      0      0      0 
 20250720   18:42:10      1     90     81      0      0      0      0 
 20250720   18:42:10      2     90     81      0      0      0      0 
 20250720   18:42:10      3     90     81      0      0      0      0 
 20250720   18:42:11      0     90     80      0      0      0      0 
 20250720   18:42:11      1     90     82      0      0      0      0 
 20250720   18:42:11      2     90     81      0      0      0      0 
 20250720   18:42:11      3     90     82      0      0      0      0 
 20250720   18:42:12      0     90     81      0      0      0      0 
 20250720   18:42:12      1     91     82      0      0      0      0 
 20250720   18:42:12      2     91     82      0      0      0      0 
 20250720   18:42:12      3     89     81      0      0      0      0 
 20250720   18:42:13      0     89     81      0      0      0      0 
 20250720   18:42:13      1     90     81      0      0      0      0 
 20250720   18:42:13      2     90     81      0      0      0      0 
 20250720   18:42:13      3     89     80      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:42:14      0     90     82      0      0      0      0 
 20250720   18:42:14      1     91     81      0      0      0      0 
 20250720   18:42:14      2     90     80      0      0      0      0 
 20250720   18:42:14      3     90     80      0      0      0      0 
 20250720   18:42:15      0     90     80      0      0      0      0 
 20250720   18:42:15      1     90     80      0      0      0      0 
 20250720   18:42:15      2     90     80      0      0      0      0 
 20250720   18:42:15      3     90     80      0      0      0      0 
 20250720   18:42:16      0     91     81      0      0      0      0 
 20250720   18:42:16      1     92     82      0      0      0      0 
 20250720   18:42:16      2     91     81      0      0      0      0 
 20250720   18:42:16      3     90     81      0      0      0      0 
 20250720   18:42:17      0     90     80      0      0      0      0 
 20250720   18:42:17      1     91     80      0      0      0      0 
 20250720   18:42:17      2     90     80      0      0      0      0 
 20250720   18:42:17      3     90     80      0      0      0      0 
 20250720   18:42:18      0     90     81      0      0      0      0 
 20250720   18:42:18      1     90     81      0      0      0      0 
 20250720   18:42:18      2     91     81      0      0      0      0 
 20250720   18:42:18      3     91     81      0      0      0      0 
 20250720   18:42:19      0     90     81      0      0      0      0 
 20250720   18:42:19      1     91     81      0      0      0      0 
 20250720   18:42:19      2     91     81      0      0      0      0 
 20250720   18:42:19      3     91     81      0      0      0      0 
 20250720   18:42:20      0     91     81      0      0      0      0 
 20250720   18:42:20      1     91     81      0      0      0      0 
 20250720   18:42:20      2     91     81      0      0      0      0 
 20250720   18:42:20      3     91     82      0      0      0      0 
 20250720   18:42:21      0     90     80      0      0      0      0 
 20250720   18:42:21      1     90     80      0      0      0      0 
 20250720   18:42:21      2     90     80      0      0      0      0 
 20250720   18:42:21      3     90     81      0      0      0      0 
 20250720   18:42:22      0     90     81      0      0      0      0 
 20250720   18:42:22      1     91     81      0      0      0      0 
 20250720   18:42:22      2     91     81      0      0      0      0 
 20250720   18:42:22      3     91     81      0      0      0      0 
 20250720   18:42:23      0     91     86      0      0      0      0 
 20250720   18:42:23      1     91     86      0      0      0      0 
 20250720   18:42:23      2     90     86      0      0      0      0 
 20250720   18:42:23      3     90     86      0      0      0      0 
 20250720   18:42:25      0     90     85      0      0      0      0 
 20250720   18:42:25      1     90     86      0      0      0      0 
 20250720   18:42:25      2     90     85      0      0      0      0 
 20250720   18:42:25      3     90     85      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:42:26      0     91     84      0      0      0      0 
 20250720   18:42:26      1     89     84      0      0      0      0 
 20250720   18:42:26      2     89     83      0      0      0      0 
 20250720   18:42:26      3     90     84      0      0      0      0 
 20250720   18:42:27      0     91     81      0      0      0      0 
 20250720   18:42:27      1     91     81      0      0      0      0 
 20250720   18:42:27      2     91     81      0      0      0      0 
 20250720   18:42:27      3     91     81      0      0      0      0 
 20250720   18:42:28      0     91     80      0      0      0      0 
 20250720   18:42:28      1     91     81      0      0      0      0 
 20250720   18:42:28      2     91     81      0      0      0      0 
 20250720   18:42:28      3     92     81      0      0      0      0 
 20250720   18:42:29      0     91     81      0      0      0      0 
 20250720   18:42:29      1     91     81      0      0      0      0 
 20250720   18:42:29      2     91     81      0      0      0      0 
 20250720   18:42:29      3     90     81      0      0      0      0 
 20250720   18:42:30      0     90     81      0      0      0      0 
 20250720   18:42:30      1     90     81      0      0      0      0 
 20250720   18:42:30      2     91     81      0      0      0      0 
 20250720   18:42:30      3     90     80      0      0      0      0 
 20250720   18:42:31      0     90     81      0      0      0      0 
 20250720   18:42:31      1     91     81      0      0      0      0 
 20250720   18:42:31      2     90     81      0      0      0      0 
 20250720   18:42:31      3     89     81      0      0      0      0 
 20250720   18:42:32      0     91     81      0      0      0      0 
 20250720   18:42:32      1     90     81      0      0      0      0 
 20250720   18:42:32      2     91     82      0      0      0      0 
 20250720   18:42:32      3     90     81      0      0      0      0 
 20250720   18:42:33      0     90     81      0      0      0      0 
 20250720   18:42:33      1     91     81      0      0      0      0 
 20250720   18:42:33      2     91     81      0      0      0      0 
 20250720   18:42:33      3     90     81      0      0      0      0 
 20250720   18:42:34      0     91     80      0      0      0      0 
 20250720   18:42:34      1     91     81      0      0      0      0 
 20250720   18:42:34      2     91     81      0      0      0      0 
 20250720   18:42:34      3     91     81      0      0      0      0 
 20250720   18:42:35      0     90     81      0      0      0      0 
 20250720   18:42:35      1     91     81      0      0      0      0 
 20250720   18:42:35      2     91     81      0      0      0      0 
 20250720   18:42:35      3     91     81      0      0      0      0 
 20250720   18:42:36      0     91     81      0      0      0      0 
 20250720   18:42:36      1     92     82      0      0      0      0 
 20250720   18:42:36      2     92     82      0      0      0      0 
 20250720   18:42:36      3     92     82      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:42:37      0     92     81      0      0      0      0 
 20250720   18:42:37      1     91     82      0      0      0      0 
 20250720   18:42:37      2     92     82      0      0      0      0 
 20250720   18:42:37      3     91     82      0      0      0      0 
 20250720   18:42:38      0     92     83      0      0      0      0 
 20250720   18:42:38      1     92     82      0      0      0      0 
 20250720   18:42:38      2     92     82      0      0      0      0 
 20250720   18:42:38      3     91     81      0      0      0      0 
 20250720   18:42:39      0     92     87      0      0      0      0 
 20250720   18:42:39      1     92     86      0      0      0      0 
 20250720   18:42:39      2     90     85      0      0      0      0 
 20250720   18:42:39      3     91     86      0      0      0      0 
 20250720   18:42:40      0     91     81      0      0      0      0 
 20250720   18:42:40      1     92     82      0      0      0      0 
 20250720   18:42:40      2     91     81      0      0      0      0 
 20250720   18:42:40      3     92     82      0      0      0      0 
 20250720   18:42:41      0     91     82      0      0      0      0 
 20250720   18:42:41      1     91     81      0      0      0      0 
 20250720   18:42:41      2     91     81      0      0      0      0 
 20250720   18:42:41      3     91     81      0      0      0      0 
 20250720   18:42:42      0     91     81      0      0      0      0 
 20250720   18:42:42      1     91     81      0      0      0      0 
 20250720   18:42:42      2     90     81      0      0      0      0 
 20250720   18:42:42      3     91     81      0      0      0      0 
 20250720   18:42:43      0     90     81      0      0      0      0 
 20250720   18:42:43      1     91     81      0      0      0      0 
 20250720   18:42:43      2     90     81      0      0      0      0 
 20250720   18:42:43      3     91     80      0      0      0      0 
 20250720   18:42:44      0     91     81      0      0      0      0 
 20250720   18:42:44      1     92     81      0      0      0      0 
 20250720   18:42:44      2     92     81      0      0      0      0 
 20250720   18:42:44      3     91     81      0      0      0      0 
 20250720   18:42:45      0     90     81      0      0      0      0 
 20250720   18:42:45      1     91     80      0      0      0      0 
 20250720   18:42:45      2     91     80      0      0      0      0 
 20250720   18:42:45      3     91     80      0      0      0      0 
 20250720   18:42:46      0     90     80      0      0      0      0 
 20250720   18:42:46      1     91     81      0      0      0      0 
 20250720   18:42:46      2     89     81      0      0      0      0 
 20250720   18:42:46      3     90     81      0      0      0      0 
 20250720   18:42:47      0     90     81      0      0      0      0 
 20250720   18:42:47      1     91     82      0      0      0      0 
 20250720   18:42:47      2     90     81      0      0      0      0 
 20250720   18:42:47      3     90     82      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:42:49      0     91     82      0      0      0      0 
 20250720   18:42:49      1     89     81      0      0      0      0 
 20250720   18:42:49      2     90     81      0      0      0      0 
 20250720   18:42:49      3     89     81      0      0      0      0 
 20250720   18:42:50      0     91     82      0      0      0      0 
 20250720   18:42:50      1     90     81      0      0      0      0 
 20250720   18:42:50      2     91     82      0      0      0      0 
 20250720   18:42:50      3     90     81      0      0      0      0 
 20250720   18:42:51      0     89     81      0      0      0      0 
 20250720   18:42:51      1     89     80      0      0      0      0 
 20250720   18:42:51      2     88     80      0      0      0      0 
 20250720   18:42:51      3     90     81      0      0      0      0 
 20250720   18:42:52      0     90     81      0      0      0      0 
 20250720   18:42:52      1     90     80      0      0      0      0 
 20250720   18:42:52      2     90     81      0      0      0      0 
 20250720   18:42:52      3     89     79      0      0      0      0 
 20250720   18:42:53      0     90     81      0      0      0      0 
 20250720   18:42:53      1     92     82      0      0      0      0 
 20250720   18:42:53      2     90     82      0      0      0      0 
 20250720   18:42:53      3     90     82      0      0      0      0 
 20250720   18:42:54      0     91     81      0      0      0      0 
 20250720   18:42:54      1     91     81      0      0      0      0 
 20250720   18:42:54      2     91     81      0      0      0      0 
 20250720   18:42:54      3     90     81      0      0      0      0 
 20250720   18:42:55      0     91     80      0      0      0      0 
 20250720   18:42:55      1     91     80      0      0      0      0 
 20250720   18:42:55      2     90     80      0      0      0      0 
 20250720   18:42:55      3     90     80      0      0      0      0 
 20250720   18:42:56      0     89     80      0      0      0      0 
 20250720   18:42:56      1     89     80      0      0      0      0 
 20250720   18:42:56      2     92     81      0      0      0      0 
 20250720   18:42:56      3     90     81      0      0      0      0 
 20250720   18:42:57      0     91     81      0      0      0      0 
 20250720   18:42:57      1     91     81      0      0      0      0 
 20250720   18:42:57      2     91     81      0      0      0      0 
 20250720   18:42:57      3     91     81      0      0      0      0 
 20250720   18:42:58      0     91     80      0      0      0      0 
 20250720   18:42:58      1     90     80      0      0      0      0 
 20250720   18:42:58      2     90     80      0      0      0      0 
 20250720   18:42:58      3     90     80      0      0      0      0 
 20250720   18:42:59      0     91     81      0      0      0      0 
 20250720   18:42:59      1     90     81      0      0      0      0 
 20250720   18:42:59      2     91     81      0      0      0      0 
 20250720   18:42:59      3     90     81      0      0      0      0 
#Date       Time        gpu     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD   HH:MM:SS    Idx      %      %      %      %      %      % 
 20250720   18:43:00      0     90     81      0      0      0      0 
 20250720   18:43:00      1     90     81      0      0      0      0 
 20250720   18:43:00      2     90     81      0      0      0      0 
 20250720   18:43:00      3     90     81      0      0      0      0 
 20250720   18:43:01      0     90     81      0      0      0      0 
 20250720   18:43:01      1     89     80      0      0      0      0 
 20250720   18:43:01      2     89     81      0      0      0      0 
 20250720   18:43:01      3     90     80      0      0      0      0 
 20250720   18:43:02      0     91     82      0      0      0      0 
 20250720   18:43:02      1     91     82      0      0      0      0 
 20250720   18:43:02      2     89     80      0      0      0      0 
 20250720   18:43:02      3     91     81      0      0      0      0 
 20250720   18:43:03      0     90     80      0      0      0      0 
 20250720   18:43:03      1     89     79      0      0      0      0 
 20250720   18:43:03      2     88     80      0      0      0      0 
 20250720   18:43:03      3     91     81      0      0      0      0 
 20250720   18:43:04      0     90     81      0      0      0      0 
 20250720   18:43:04      1     90     81      0      0      0      0 
 20250720   18:43:04      2     89     81      0      0      0      0 
 20250720   18:43:04      3     91     81      0      0      0      0 
 20250720   18:43:05      0     90     81      0      0      0      0 
 20250720   18:43:05      1     91     81      0      0      0      0 
 20250720   18:43:05      2     91     80      0      0      0      0 
 20250720   18:43:05      3     89     80      0      0      0      0 
 20250720   18:43:06      0     90     81      0      0      0      0 
